feature,d,p_raw,ci_excl0,p_FDR,gate
perm_ent_m4_V2,-0.8312801601092394,5.521713373898831e-06,True,1.3799531529950262e-05,True
sp_entropy_AVF,-0.8273146531505503,1.8713109424080942e-06,True,5.107412572136377e-06,True
sp_ratio_dhf_mf_I,-0.8270709659502132,3.388740769280262e-11,True,2.703544833513704e-10,True
sp_centroid_V3,-0.826071394679815,1.4322803304946227e-09,True,7.617842636916454e-09,True
sp_roll75_V1,-0.8257150048173917,4.519186355044461e-08,True,1.6739435172256524e-07,True
spf_5_8_V6,0.8251626202181072,3.3825433980295967e-09,True,1.6371510046463246e-08,True
sp_ratio_dhf_mf_V6,-0.8247784781078178,7.475153385664887e-10,True,4.2069467891416345e-09,True
spf_20_22_AVL,-0.8237655331792829,1.8540210966877866e-11,True,1.5383077899375235e-10,True
ac_lag10_V6,0.823618251634311,1.3591670368656154e-09,True,7.282326706748611e-09,True
ncross_3sd_V3,-0.8235751024106297,2.4769985454355885e-10,True,1.480083081470154e-09,True
sp_rel_hf_V5,-0.8210889059188732,1.9434883163284714e-12,True,2.1217631844428125e-11,True
perm_ent_V2,-0.8195960274514367,7.702517230727158e-06,True,1.8891984829418637e-05,True
sp_ratio_dhf_lf_V6,-0.8168967969766533,2.731523440181796e-14,True,5.748075413252127e-13,True
hj2_mobility_III,-0.8164804047875084,6.618474861158387e-09,True,3.0091177194747454e-08,True
hj2_complexity_III,0.8108372155476911,2.9812224199796896e-05,True,6.54876694978897e-05,True
tk_p95_V1,0.8102946963595159,0.0007101598838873515,True,0.0012825275514980526,True
trev_8_AVR,0.8102233930015104,1.0696194797249126e-08,True,4.6360820434643975e-08,True
hj_abs_mobility_III,-0.8099245439939362,2.2352918867497808e-08,True,8.965866904863762e-08,True
sp_roll75_V6,-0.8079673280127857,9.146542142046178e-10,True,5.050252486513299e-09,True
sp_rel_vlf_V1,0.8076801888722623,2.095813542430724e-06,True,5.6354097474248355e-06,True
sp_centroid_V1,-0.8059353249999759,1.4771928224000758e-08,True,6.21705500905771e-08,True
trev_4_AVR,0.805761868960134,2.7922849325415056e-08,True,1.0957831681216935e-07,True
trev_2_AVR,0.804644317249303,3.3974042255292776e-08,True,1.3015912758492115e-07,True
ac_lag20_V6,0.8042950522267713,4.684505130645753e-09,True,2.20126260508014e-08,True
perm_ent_tau8_I,-0.8035215281286161,1.7967817218056805e-05,True,4.095646876078254e-05,True
absmax_V1,0.8027815205284354,8.999636472902711e-07,True,2.56728333175928e-06,True
absmean_V4,0.8024324013150205,3.075006283692595e-05,True,6.734402901842607e-05,True
hj_mobility_II,-0.8017945403380953,2.2893176143483525e-08,True,9.15727045739341e-08,True
perm_ent_tau8_III,-0.801649069970464,1.2756828014363766e-05,True,3.0167612828756008e-05,True
sp_bw_III,-0.8003462640356576,3.92228659636133e-07,True,1.2066017241348836e-06,True
var_AVL,0.799221039458249,3.068653240323842e-14,True,6.078899569000495e-13,True
hj_activity_AVL,0.7992210394582487,3.068653240323842e-14,True,6.078899569000495e-13,True
spf_25_28_I,-0.7992161264015866,1.491151406214157e-14,True,3.3830497528483687e-13,True
sp_bw_II,-0.7990112655702751,1.5969075986715006e-07,True,5.285361256672652e-07,True
sp_roll75_II,-0.7983631176283099,3.202838561872732e-08,True,1.236840848893406e-07,True
spf_10_12_V4,-0.7953170407650383,1.3320779312477592e-07,True,4.4669218387338257e-07,True
sp_centroid_V2,-0.794941390975576,2.486076194963717e-09,True,1.262161760520041e-08,True
mad_III,0.7911617483396509,3.7709412959303625e-06,True,9.760083354172704e-06,True
p95_V4,0.7893309239084476,0.0003350521383841978,True,0.0006309931322099289,True
perm_ent_tau2_V2,-0.7876473327710284,9.254764556538778e-06,True,2.2471435010191147e-05,True
rng_V1,0.7844368713555637,1.0889779218903664e-06,True,3.0702833836598294e-06,True
sp_roll90_III,-0.7834600543758902,2.112433262168671e-07,True,6.78595817847104e-07,True
spf_20_22_V2,-0.7821898803664983,1.5703468546905174e-10,True,9.702738863875027e-10,True
p75_V2,0.7819854115142363,0.9506420397629191,True,0.9549665460745216,False
p95_III,0.7812069613437432,3.813931064319484e-10,True,2.242035589227486e-09,True
spf_10_12_AVR,-0.7810676716015811,2.540532691532282e-07,True,8.001851340791482e-07,True
max_V1,0.780629516068759,4.5727971652364474e-10,True,2.645299395985387e-09,True
slope_up_frac_AVF,0.7800599917420139,1.28400531846828e-08,True,5.483458007105714e-08,True
spf_22_25_V3,-0.7792695021230212,6.236061598693633e-10,True,3.5648667091744708e-09,True
spf_12_15_II,-0.7780827577407509,1.513149992047187e-07,True,5.027674573117885e-07,True
sp_rel_vlf_I,0.7775874394836244,1.3837941963779012e-07,True,4.6296524726744524e-07,True
spf_22_25_AVL,-0.7772412530191665,4.398847735703462e-12,True,4.374744460439333e-11,True
ac_lag200_V6,-0.7758573723485709,1.2261978011111307e-06,True,3.423921552333388e-06,True
sp_ratio_dhf_mf_V2,-0.7746448239278293,1.1622828818533068e-10,True,7.567868809197317e-10,True
sp_peak_pow_AVF,0.7741233665209727,5.419285497276307e-06,True,1.3590332542392398e-05,True
sp_peak_pow_III,0.7732583771102334,5.029509570404916e-09,True,2.33317824160637e-08,True
ac_lag100_AVL,-0.7682622383849514,5.26754874401743e-10,True,3.023114931349134e-09,True
spf_15_18_II,-0.766330050484437,1.1927072584222402e-07,True,4.046287241189469e-07,True
ac_lag10_V1,0.7625633998371105,4.050283550665361e-09,True,1.9218992534529752e-08,True
ac_lag200_AVR,-0.7620983818519801,6.754123925966882e-09,True,3.045648428727923e-08,True
hj_abs_mobility_V1,-0.7611476051324938,7.215411703837745e-08,True,2.561559362829439e-07,True
sp_log_lf_V5,0.7582886595441729,2.60305278160872e-08,True,1.027074086656484e-07,True
iqr_I,0.7563996679626167,0.007717390989597484,True,0.011984654242669035,True
spf_28_30_V4,-0.7553636518159448,1.3558755781553443e-10,True,8.485910946041206e-10,True
spf_15_18_III,-0.7552229813053053,1.4045381717804092e-08,True,5.945741765087913e-08,True
iqr_AVF,0.7547293948491105,2.4495530675577946e-05,True,5.4635192843224545e-05,True
sp_rel_vlf_AVL,0.7531684056069476,2.3911261919524156e-08,True,9.538228655810186e-08,True
ac_lag20_II,0.7525949190524515,7.452350709268431e-08,True,2.632801272471475e-07,True
ac_lag100_V5,-0.7513500585916064,8.611001499664931e-09,True,3.78884065985257e-08,True
sp_centroid_III,-0.7506304457903165,1.0292838214998296e-08,True,4.488048374828086e-08,True
sp_centroid_II,-0.7499524738152312,5.419606207365911e-08,True,1.987188942700834e-07,True
hj_complexity_V4,0.7490411044844731,5.5603930778689625e-12,True,5.3824604993771553e-11,True
sp_edge95_AVF,-0.7486549397605343,4.458523976267415e-06,True,1.131779163206344e-05,True
sp_ratio_dhf_lf_V2,-0.7486206675745187,2.9486398737160635e-15,True,9.73051158326301e-14,True
absmean_AVF,0.7479611223184195,1.3103407251475627e-07,True,4.4144193339077985e-07,True
sp_rel_delta_hf_V1,-0.7433343784332801,2.9415058678942373e-09,True,1.4429278784400109e-08,True
sp_e_tot_V1,0.7431593285684523,1.8410495008822516e-08,True,7.572815510711131e-08,True
ac_lag20_III,0.742858286459483,4.235014637205488e-08,True,1.572695972691143e-07,True
sp_peak_pow_V3,0.742147154077701,2.6460035526909042e-05,True,5.883609737377018e-05,True
mad_V4,0.7418836371347696,0.05354083291146176,True,0.07327171478552542,False
sp_rel_delta_hf_II,-0.7414414192422262,6.044085717169137e-08,True,2.2050282566154742e-07,True
spf_10_12_V2,-0.7412882130116363,5.72390251916288e-07,True,1.6858228109177487e-06,True
max_I,0.7412881346440701,3.411792338815622e-05,True,7.4383220359764e-05,True
perm_ent_tau2_AVR,-0.7412286639776359,2.248635515696087e-07,True,7.191671296895855e-07,True
ac_lag10_III,0.7410326181156683,1.666820090581122e-08,True,6.875632873647128e-08,True
sp_rel_hf_V4,-0.740333370213041,9.4125334956011e-11,True,6.353748237581594e-10,True
min_III,-0.7394739844446384,7.106520321197364e-07,True,2.076190645146594e-06,True
spf_18_20_V1,-0.7385282332308418,3.5918158306295733e-09,True,1.721226596064073e-08,True
spf_25_28_V6,-0.7378542270667507,1.9502674685850722e-09,True,1.018189576165846e-08,True
crest_V1,-0.7367819394213938,1.1235753735116836e-06,True,3.1616888417421794e-06,True
sp_log_lf_AVR,0.7365489665488473,5.2257314539122895e-06,True,1.312761603993191e-05,True
spf_5_8_AVL,0.7363629157168422,6.929434931527234e-08,True,2.47821170457575e-07,True
d_std_V1,0.7360881905474441,0.000415040789281279,True,0.0007755974595063282,True
spf_10_12_V3,-0.7349861285446857,1.4671571385994065e-06,True,4.057737457612073e-06,True
ac_lag200_V1,-0.7347859499194461,0.00034563011638295425,True,0.0006500711515389243,True
spf_2_5_AVF,0.734182473934261,8.619169112281076e-05,True,0.0001770160332536368,True
hj_abs_mobility_II,-0.7331678276076601,3.4924795704493886e-08,True,1.3309922142500032e-07,True
spf_25_28_AVL,-0.7312957153909939,7.686115388264615e-13,True,9.704556125008889e-12,True
ac_mean_abs_II,0.7300741625106106,0.00017814467778623275,True,0.0003495487461427161,True
sp_centroid_V6,-0.7287210915161351,1.3753195974105982e-08,True,5.839076185497627e-08,True
slope_updown_ratio_AVF,-0.7275270553152765,8.217079630859303e-09,True,3.6265044449871455e-08,True
ac_lag10_II,0.7272846450232322,2.5604447562774013e-08,True,1.0157830016707067e-07,True
perm_ent_tau8_V2,-0.7270178537571534,5.732499864529271e-05,True,0.00012115851242061865,True
ac_mean_abs_V2,0.7262196030383175,0.0011532739445880348,True,0.002005453613822547,True
tk_mean_V1,0.7243859684034673,0.00017254818361371767,True,0.0003394850441830868,True
rng_AVL,0.7229606934699886,3.5073813505182174e-09,True,1.6863303711763087e-08,True
sp_rel_vlf_III,0.722295512652375,4.254467846846107e-09,True,2.0101069040053132e-08,True
p75_AVR,0.7216530716021337,0.00016072516099864767,True,0.0003175141956054917,True
mad_I,0.7214483631093821,0.00731754807783273,True,0.01144943944936759,True
spf_25_28_AVR,-0.7210914091897588,1.668048004815914e-10,True,1.0219433345960788e-09,True
sp_rel_mf_V2,-0.7208276902432014,8.771259105722828e-07,True,2.521259999125911e-06,True
sp_ratio_d1540_II,-0.7199710809475615,3.073489896823311e-08,True,1.1996525081149053e-07,True
sp_rel_d1540_II,-0.7199710809475615,3.073489896823311e-08,True,1.1996525081149053e-07,True
sp_bw_AVF,-0.7188274992026946,2.832320373557398e-06,True,7.477325786191531e-06,True
std_V4,0.7174627494163321,1.484548930979991e-05,True,3.437902787532611e-05,True
rms_V4,0.7170160781800193,1.4929148054554169e-05,True,3.45177117439692e-05,True
ac_lag200_AVF,-0.7155500021871314,7.2591420549174535e-06,True,1.7895202485127577e-05,True
spf_30_32_V5,-0.7143240796078958,6.276290945434867e-11,True,4.445450952571427e-10,True
p05_V2,-0.7141195267242278,0.003371624017313269,True,0.005482192691084957,True
skew_V3,0.7137737676031952,2.258119880706038e-07,True,7.206132014912456e-07,True
hj2_mobility_V1,-0.7107465308128028,3.955701729327376e-06,True,1.0165803382271414e-05,True
hj_complexity_II,0.7104810011080994,5.824747875351114e-06,True,1.4531845214793502e-05,True
spf_10_12_II,-0.7090738056246113,7.968612346998628e-07,True,2.309466093381638e-06,True
sp_rel_mf_AVR,-0.7089238276380142,1.0128551301926523e-06,True,2.8667946375043494e-06,True
ncross_3sd_V4,-0.7088764019523927,3.2001912906562465e-08,True,1.236840848893406e-07,True
ac_lag100_V6,-0.7088327089079727,6.249873829685847e-08,True,2.263046583716671e-07,True
perm_ent_m4_AVF,-0.7068191764186736,1.0809215807716538e-05,True,2.5729477627548217e-05,True
sp_median_V1,-0.7063377599721937,5.3781101262921e-08,True,1.9769660514876275e-07,True
sp_roll50_V1,-0.7063377599721937,5.3781101262921e-08,True,1.9769660514876275e-07,True
dabs_p95_V1,0.7049183242961744,0.000613636180366046,True,0.0011207543822534575,True
perm_ent_AVR,-0.7042757932427635,4.497951677438113e-07,True,1.3549846132033484e-06,True
sp_median_V3,-0.7037525084634961,4.2039827589878583e-07,True,1.2743597006368207e-06,True
sp_roll50_V3,-0.7037525084634961,4.2039827589878583e-07,True,1.2743597006368207e-06,True
sp_e_mf_AVL,0.7032262807653947,3.5804813761217445e-07,True,1.1076851527365897e-06,True
sp_rel_hf_AVL,-0.7023063552595377,4.456345822728177e-14,True,8.043127809101586e-13,True
perm_ent_AVF,-0.7000673083566283,1.8330080796477408e-05,True,4.171673560577617e-05,True
p05_AVR,-0.6975939120877125,2.81810164854845e-05,True,6.228133323732648e-05,True
perm_ent_tau2_AVF,-0.6972137694457721,1.0988294100441231e-05,True,2.6112934588937263e-05,True
iqr_V4,0.6956957168843477,0.011240481815018605,True,0.017216434172370267,True
sp_peak_pow_I,0.6941534976345078,3.204338611796729e-05,True,7.007077807724171e-05,True
spf_12_15_III,-0.6937776598306705,1.750451232591436e-07,True,5.763390452886089e-07,True
spf_10_12_V6,-0.6933000709805446,1.2106836985509327e-06,True,3.387115087275442e-06,True
sp_ratio_d1540_III,-0.6930395739131447,6.198004789110055e-08,True,2.24987573844695e-07,True
sp_rel_d1540_III,-0.6930395739131447,6.198004789110055e-08,True,2.24987573844695e-07,True
ac_lag200_II,-0.6927183831376615,2.40435860842431e-05,True,5.3792429883391345e-05,True
ac_decay_V2,0.6911844443871308,8.915439168469003e-06,True,2.1683781696175866e-05,True
sp_entropy_V6,-0.6893224668587894,1.2964052852512378e-06,True,3.5991978473896696e-06,True
perm_ent_m4_AVR,-0.6879275340279738,4.0871780363731087e-07,True,1.2493857913292113e-06,True
sp_e_tot_V3,0.6876761288323997,0.0013267343413165152,True,0.0022744017279711687,True
sp_roll90_AVF,-0.6843748833699318,1.3111961548513645e-05,True,3.0806744609129146e-05,True
sp_rel_hf_I,-0.68406954906794,1.1408586720866169e-14,True,2.671817406241561e-13,True
spf_28_30_I,-0.684015313208046,2.0486744708895625e-13,True,2.974675331731645e-12,True
spf_18_20_II,-0.6834168829835485,7.576751017471121e-07,True,2.2002884954736136e-06,True
absmax_III,0.6829023524731568,6.709704583581623e-08,True,2.4055533470025965e-07,True
absmax_V3,0.6823038392155271,9.897134738720434e-05,True,0.00020211870099327806,True
absmean_AVR,0.6822955967715224,4.988331687334311e-05,True,0.00010714582263327544,True
sp_ratio_hf_lf_V5,-0.6811079716732303,1.1657646510695256e-15,True,4.978500803979268e-14,True
spf_22_25_V2,-0.6798339824899325,1.3810344115466509e-09,True,7.372286638109327e-09,True
sp_rel_mf_V5,-0.679479940331871,9.297263672605416e-07,True,2.6469856573770713e-06,True
p05_I,-0.6786078706580428,5.65831493603692e-07,True,1.6732939484980871e-06,True
mom5_V1,0.67763563739858,1.0524982747685443e-10,True,7.010217866807002e-10,True
sp_roll50_AVR,-0.6768260301719727,1.9033675133187883e-08,True,7.74142753316213e-08,True
sp_median_AVR,-0.6768260301719727,1.9033675133187883e-08,True,7.74142753316213e-08,True
sp_ratio_d1540_V1,-0.6767632754840753,1.5800593890969525e-08,True,6.554989237053644e-08,True
sp_rel_d1540_V1,-0.6767632754840753,1.5800593890969525e-08,True,6.554989237053644e-08,True
hj_complexity_V2,0.6760944752494139,2.2331637565034252e-07,True,7.157955351971244e-07,True
sp_roll75_III,-0.6755645751185437,4.771492914582436e-07,True,1.4284964354584941e-06,True
sp_flatness_AVL,-0.6750789868192599,1.955598310222134e-16,True,1.7747054665265865e-14,True
sp_log_lf_AVF,0.6741627363160274,2.7488614204144395e-06,True,7.283479530003224e-06,True
hj_mobility_AVF,-0.6741594711710867,7.966964468162305e-06,True,1.9507643183426083e-05,True
spf_20_22_II,-0.6727959807833429,3.7053311941272655e-07,True,1.1422804445589787e-06,True
hj_activity_V3,0.6712241918999304,0.0005912732415727231,True,0.0010853713612687661,True
var_V3,0.6712241918999301,0.0005912732415727231,True,0.0010853713612687661,True
sp_peak_pow_V4,0.6707532391184624,9.867998645199572e-06,True,2.3761747981475587e-05,True
hj2_complexity_II,0.6704750263788006,6.364268311988007e-06,True,1.579644032308818e-05,True
hj_complexity_V5,0.6698659173579056,1.809309932031234e-12,True,1.9902409252343574e-11,True
sp_peak_pow_AVL,0.6695685945052383,1.1403359368163405e-06,True,3.2026456097820628e-06,True
sp_rel_mf_V4,-0.6691044713478942,1.8940119929810538e-06,True,5.130793682478526e-06,True
ac_lag200_V5,-0.6688013088542281,1.7616055155353797e-05,True,4.028112139460427e-05,True
max_V4,0.6683503919267262,0.00010572775799650585,True,0.0002153109461583822,True
sp_e_mf_V2,0.6671347744826065,0.13828517518102013,True,0.17551579926821786,False
sp_rel_mf_V3,-0.6655655680437595,6.3545630104855315e-06,True,1.579644032308818e-05,True
sp_median_AVL,-0.6631261722419688,1.0791810797917712e-07,True,3.686990418488593e-07,True
sp_roll50_AVL,-0.6631261722419688,1.0791810797917712e-07,True,3.686990418488593e-07,True
hj_abs_mobility_AVF,-0.6620117231527155,8.615270708598702e-06,True,2.102415641829465e-05,True
ac_lag50_V1,0.6615826839270676,1.6382065843461273e-06,True,4.488067849944484e-06,True
sp_ratio_hf_lf_V4,-0.6600123979530101,4.537955263779883e-15,True,1.3447165393894673e-13,True
spf_25_28_V3,-0.659479091202529,2.6221169600577886e-08,True,1.0317923647707071e-07,True
sp_rel_delta_hf_III,-0.65666356383573,3.585482243706592e-07,True,1.1076851527365897e-06,True
absmax_I,0.6531540850492947,1.793827772759226e-05,True,4.095342651016346e-05,True
hj2_complexity_AVF,0.6528350495534723,0.00010838174570331845,True,0.00022040657529582406,True
mad_AVF,0.6523732181206995,0.0013834679866308963,True,0.0023632888430447784,True
sp_rel_mf_I,-0.6516742882283207,2.590324530304028e-05,True,5.768636837425535e-05,True
dasym_8_V1,0.6496651874735783,3.761161578663316e-08,True,1.4153708925873874e-07,True
dasym_8_V2,0.6486044337457656,3.259976425734292e-08,True,1.2555665172854622e-07,True
ac_mean_abs_V3,0.6482551737710144,0.0007758819935266986,True,0.0013942323018200258,True
p25_V5,-0.6476308581039687,1.0197192183814384e-05,True,2.443287632161466e-05,True
spf_32_35_V5,-0.645969620124474,4.673492960994083e-10,True,2.6928221346680192e-09,True
std_AVF,0.6459317223788602,5.40988082527382e-07,True,1.6096612619462269e-06,True
rms_AVF,0.6456503964243847,5.44400317195305e-07,True,1.6165015553529302e-06,True
sp_median_III,-0.6450796899647124,1.767357258317853e-07,True,5.779735898823249e-07,True
sp_roll50_III,-0.6450796899647124,1.767357258317853e-07,True,5.779735898823249e-07,True
spf_5_8_V2,0.6442300205455632,0.00016052215018730955,True,0.0003175141956054917,True
sp_peak_pow_AVR,0.6432177702002387,2.109744441793189e-05,True,4.756752996092718e-05,True
hj_complexity_V1,0.6421164626561808,1.7655071479537153e-07,True,5.779735898823249e-07,True
sp_e_vlf_AVL,0.6413662536267521,9.18493761059191e-17,True,1.111377450881621e-14,True
ac_lag300_V2,0.6395013071029507,0.003160177026429883,True,0.00514414466634102,True
sp_roll50_II,-0.6376190384920726,8.884023798115766e-07,True,2.5392918415086796e-06,True
sp_median_II,-0.6376190384920726,8.884023798115766e-07,True,2.5392918415086796e-06,True
spf_28_30_V6,-0.6371033020011716,4.02646579591193e-08,True,1.5029378754920621e-07,True
spf_32_35_AVL,-0.6366871274200768,7.17834717890438e-16,True,4.188169444880991e-14,True
sp_e_tot_AVR,0.6364172025508911,0.0011607017616443245,True,0.0020135471420639896,True
ac_peak_height_AVL,0.6353462763539952,1.5419883635386734e-06,True,4.256591452201813e-06,True
spf_30_32_V4,-0.6351347032801918,2.6743665171830616e-09,True,1.338871492894137e-08,True
dasym_8_V3,0.6349055564875377,7.344684867013283e-07,True,2.1414623347195355e-06,True
sp_peak_pow_V5,0.6341107121542235,1.937051987444471e-06,True,5.237615429738123e-06,True
sp_ratio_dhf_lf_AVR,-0.6334326399455582,6.391172553561871e-14,True,1.1180701864785345e-12,True
spf_30_32_AVL,-0.6326809235925708,7.583000026283643e-14,True,1.2953548280192764e-12,True
var_V1,0.6314442005621806,6.920570479645578e-09,True,3.091897949675501e-08,True
hj_activity_V1,0.6314442005621804,6.920570479645578e-09,True,3.091897949675501e-08,True
sp_rel_hf_V6,-0.6301900704374632,1.8744772356900013e-08,True,7.688533746389497e-08,True
dasym_4_V2,0.6277075658723711,5.98295843899868e-08,True,2.188225605396998e-07,True
hj_complexity_I,0.6275886322386498,1.5932474327401305e-08,True,6.590869721762591e-08,True
spf_18_20_III,-0.6274661766371337,6.640251309235057e-07,True,1.9478070507089502e-06,True
sp_ratio_dhf_mf_AVL,-0.6270999423689483,3.453673717480512e-10,True,2.03850985275679e-09,True
spf_10_12_AVF,-0.6263292756410582,3.90332210559957e-06,True,1.0048978186756341e-05,True
ncross_2sd_V4,-0.6257588274568475,5.644964464838061e-07,True,1.6727527352948702e-06,True
p75_AVF,0.6256507370364667,0.0028363032968071844,True,0.004648208111697553,True
sp_rel_mf_AVL,-0.6250377882167203,6.813974056455978e-06,True,1.6842166072095846e-05,True
ncross_3sd_V2,-0.6241425000450619,2.0309755515106987e-06,True,5.481368960582777e-06,True
dasym_4_V1,0.6217783312696712,6.988445117694157e-08,True,2.493175014961159e-07,True
dasym_2_V2,0.6204085455288305,7.423068521288698e-08,True,2.6288525592466313e-07,True
std_AVR,0.6202630709413169,0.0007796946481252486,True,0.0013942323018200258,True
min_V1,-0.6197745536395789,0.03396597431010127,True,0.048115702144650774,True
rms_AVR,0.6197127852231713,0.000782544903515859,True,0.0013976078719619032,True
frac_gt_1sd_V1,0.6196508844755517,0.0017735249611156984,True,0.002968902033874629,True
perm_ent_tau2_II,-0.6193219178124142,7.167010391672071e-05,True,0.00014909024482389466,True
perm_ent_tau8_AVF,-0.6186598348619232,0.00018905203278864983,True,0.00036945296313475043,True
sp_median_I,-0.6178997918138539,1.0956419755212417e-07,True,3.7256958980253936e-07,True
sp_roll50_I,-0.6178997918138539,1.0956419755212417e-07,True,3.7256958980253936e-07,True
sp_ratio_dhf_lf_AVL,-0.6176031090997213,5.801952076117772e-17,True,7.936629377630087e-15,True
dasym_4_V3,0.6155616998038047,1.6205391274670973e-06,True,4.448058247792486e-06,True
sp_rel_vlf_II,0.6155302999120602,5.168640410960825e-05,True,0.00011004202165271433,True
hj_complexity_V3,0.6153148393947862,2.6877912430162446e-09,True,1.338871492894137e-08,True
sp_e_lf_III,0.6144983082065907,6.049401264019339e-11,True,4.391550121084498e-10,True
dasym_2_V1,0.61234715672604,8.941004428103495e-08,True,3.098410126397679e-07,True
sp_median_V6,-0.6113119963364515,2.3321609384099713e-07,True,7.396462036621087e-07,True
sp_roll50_V6,-0.6113119963364515,2.3321609384099713e-07,True,7.396462036621087e-07,True
ac_lag100_I,-0.6111345701127231,9.681088604156402e-06,True,2.3350399756204476e-05,True
hj2_mobility_AVF,-0.609647525282787,2.4262450936069873e-05,True,5.41985827064207e-05,True
ac_lag100_V2,-0.6091609842248927,2.236850104098478e-05,True,5.0355137227147134e-05,True
dabs_mean_V2,0.60869735103986,0.1530605416900597,True,0.19275273767039608,False
sp_ratio_dhf_lf_I,-0.6074978778807771,1.2441254612384274e-15,True,5.039521046320731e-14,True
hj_complexity_AVR,0.6072984996599573,6.320264666416729e-09,True,2.8949603456268422e-08,True
sp_e_mf_V3,0.6066599076009191,0.03561036354982988,True,0.05020024065471164,False
dasym_2_V3,0.6061619750566498,2.2720570798446e-06,True,6.086765461133504e-06,True
p95_AVF,0.6059122705720119,8.670491070431908e-07,True,2.4979271893387163e-06,True
slope_up_frac_V6,0.6057549427594039,7.693618413277093e-05,True,0.00015913296205239799,True
sp_flatness_III,-0.6047823653479791,2.878359289401133e-12,True,2.9852697772931754e-11,True
spf_28_30_AVL,-0.6042258100145964,1.1309547275641406e-11,True,9.774680145375787e-11,True
impulse_V1,-0.6030802926731512,1.0741087560154923e-05,True,2.5609292507955583e-05,True
sp_median_V2,-0.6023499332824338,1.5773638969736205e-05,True,3.629686812053403e-05,True
sp_roll50_V2,-0.6023499332824338,1.5773638969736205e-05,True,3.629686812053403e-05,True
perm_ent_II,-0.6018092026093935,8.175741095567395e-05,True,0.00016838547618104762,True
spf_25_28_V2,-0.6012982073687103,3.275466805076366e-09,True,1.590628027080563e-08,True
sp_rel_vlf_AVF,0.5972341845024598,2.8385098417226988e-05,True,6.254197708924672e-05,True
sp_e_lf_II,0.5966060865029307,0.0018302134644089512,True,0.003051056200139836,True
spf_28_30_V3,-0.5959977440262899,1.6376192720446823e-07,True,5.404143597747452e-07,True
spf_28_30_AVR,-0.59582615570383,2.8390821198869596e-09,True,1.4067952063364886e-08,True
spf_10_12_I,-0.5957204686850501,5.033994656977615e-05,True,0.00010796691642439433,True
sp_e_mf_I,0.5955240798635255,0.003429635057846564,True,0.005570279758381668,True
sp_rel_hf_V3,-0.5948232914759313,7.724173759861884e-08,True,2.715617505888488e-07,True
sp_flatness_I,-0.5946537541806639,1.7902019349753544e-11,True,1.5112634939443108e-10,True
rng_III,0.5939516444966303,1.8882368016696277e-07,True,6.135268270671568e-07,True
iqr_II,0.593790960888983,0.004638520258999686,True,0.00741754561240919,True
sp_ratio_hf_lf_V3,-0.5915734859144489,1.0144532655120952e-12,True,1.258962514122703e-11,True
perm_ent_m4_II,-0.5915226206849479,7.572571447129094e-05,True,0.00015685269245693928,True
sp_rel_mf_II,-0.5907712436476253,2.302099179506995e-05,True,5.1584074207471554e-05,True
slope_updown_ratio_V6,-0.5902454408479281,6.710398226166919e-05,True,0.00013999279058037883,True
sp_centroid_AVF,-0.5879915333307015,3.704107742301549e-05,True,8.051443775182408e-05,True
zcr_AVL,-0.587002314015263,1.3384236266010024e-06,True,3.708761652337129e-06,True
spf_32_35_V4,-0.5864143511639988,1.4599676213523124e-08,True,6.16242147152197e-08,True
spf_30_32_I,-0.5861675036053375,4.1712847409258245e-13,True,5.506095858022089e-12,True
p05_AVF,-0.5850015791595988,3.3060277333952565e-08,True,1.269934462669289e-07,True
sp_rel_mf_III,-0.5841919457740232,3.853165560190276e-06,True,9.937471391467639e-06,True
mom5_V2,0.584171191473938,2.1234125584760054e-11,True,1.7419180988176044e-10,True
spf_22_25_II,-0.5821578567419671,4.4899510951545063e-07,True,1.3549846132033484e-06,True
hj_complexity_AVL,0.5804882928304848,1.9829596127655585e-09,True,1.0246467465251213e-08,True
zcr_V1,-0.5793533526463575,3.0932411487796736e-08,True,1.2041249726616852e-07,True
sp_roll25_V5,-0.5791286521521476,3.5942907901404985e-06,True,9.319482548721435e-06,True
dabs_mean_III,0.5789737908329579,5.468817673433221e-06,True,1.369090217556041e-05,True
perm_ent_tau2_V3,-0.5777951686392092,0.010581098447959549,True,0.01624075575733326,True
trev_8_V1,0.5758013975291749,0.0006544946362884362,True,0.0011923791868140644,True
ac_lag200_V4,-0.5754620942988918,0.0026153014448263875,True,0.004295721377701261,True
spf_12_15_AVF,-0.5749052028524709,8.90617808839268e-05,True,0.0001826521268975448,True
spf_10_12_III,-0.5746772968512511,1.0190771467493584e-05,True,2.443287632161466e-05,True
spf_15_18_AVF,-0.5742623723073075,4.177513087913638e-05,True,9.026412207813395e-05,True
p25_AVF,-0.5742287258308679,0.04592276623790714,True,0.06350462531184874,False
absmax_V4,0.574049890253799,6.469758783012084e-05,True,0.00013539437652235385,True
spf_10_12_AVL,-0.5728881300846159,3.3466033756575855e-06,True,8.724000182145087e-06,True
ac_mean_abs_V4,0.5726435868326023,0.0010581468967811086,True,0.0018555909349349876,True
spf_35_38_AVL,-0.5718448409423691,3.1731011007315556e-16,True,2.7021339069133895e-14,True
absmean_II,0.5698480591496214,0.0001898010680356042,True,0.00037041821342432435,True
perm_ent_V3,-0.5694271847073035,0.014819772109231431,True,0.022229658163847147,True
spf_35_38_V5,-0.5683136488274555,4.935957584997277e-09,True,2.30450495608233e-08,True
